order_id,user_id,status,amount,region,priority,order_date
ORD-572135,USR-14641,Cancelled,3361.3,North,High,2023-03-07
ORD-572136,USR-12506,Completed,3525.12,North,High,2023-08-24
ORD-572137,USR-5026,Completed,245.24,South,High,2023-05-17
ORD-572138,USR-4000,Completed,2215.57,North,Low,2024-02-25
ORD-572139,USR-5018,Cancelled,1521.65,West,High,2023-06-03
ORD-572140,USR-3754,Processing,128.69,North,Medium,2024-02-01
ORD-572141,USR-7620,Processing,3549.03,North,Low,2023-06-09
ORD-572142,USR-11339,Completed,2486.74,West,High,2023-10-26
ORD-572143,USR-7046,Pending,702.92,South,High,2023-01-25
ORD-572144,USR-12090,Cancelled,1488.35,South,Medium,2024-03-22
ORD-572145,USR-12405,Processing,1383.14,East,Medium,2023-08-19
ORD-572146,USR-14587,Processing,353.22,North,High,2023-03-03
ORD-572147,USR-1740,Pending,4104.57,West,High,2023-12-18
ORD-572148,USR-10495,Completed,1665.01,West,Medium,2023-12-17
ORD-572149,USR-9398,Pending,1902.74,West,Low,2024-03-09
ORD-572150,USR-5757,Processing,1273.98,South,Medium,2023-11-07
ORD-572151,USR-4696,Pending,3439.57,East,Low,2023-03-17
ORD-572152,USR-15672,Completed,3076.95,South,Low,2023-08-07
ORD-572153,USR-4436,Processing,3203.34,West,Low,2023-02-21
ORD-572154,USR-3439,Cancelled,1378.35,West,Low,2023-11-02
ORD-572155,USR-13503,Processing,1607.38,West,High,2023-10-05
ORD-572156,USR-13774,Cancelled,2595.34,South,Medium,2023-06-03
ORD-572157,USR-14073,Pending,456.31,South,Low,2024-03-08
ORD-572158,USR-14607,Completed,2933.33,South,High,2023-03-04
ORD-572159,USR-12380,Processing,4073.94,East,Low,2023-03-20
ORD-572160,USR-14925,Completed,4406.47,West,Medium,2023-12-15
ORD-572161,USR-7949,Pending,537.77,North,High,2023-10-24
ORD-572162,USR-6739,Processing,1277.87,East,Medium,2023-05-30
ORD-572163,USR-11256,Processing,1031.02,North,Low,2023-08-01
ORD-572164,USR-3650,Processing,3473.7,North,Low,2024-01-24
ORD-572165,USR-1029,Pending,2678.58,North,High,2023-12-30
ORD-572166,USR-15318,Pending,2458.87,East,Medium,2024-01-09
ORD-572167,USR-11580,Cancelled,1240.8,North,High,2023-11-28
ORD-572168,,Cancelled,1323.91,South,Low,2023-05-01
ORD-572169,USR-9649,Pending,3450.61,East,Low,2023-04-27
ORD-572170,USR-11796,Processing,1377.49,East,High,2023-06-24
ORD-572171,,Processing,269.96,South,Low,2023-01-16
ORD-572172,USR-7391,Pending,2248.39,North,Low,2023-07-05
ORD-572173,USR-9454,Pending,1312.97,West,Low,2023-07-24
ORD-572174,USR-9196,Cancelled,1704.89,East,Low,2023-10-19
ORD-572175,,Processing,3751.01,East,High,2023-03-07
ORD-572176,USR-3218,Processing,3980.19,North,Medium,2023-12-05
ORD-572177,USR-4607,Completed,1878.98,West,High,2023-12-09
ORD-572178,USR-5145,Processing,195.05,North,High,2023-05-24
ORD-572179,USR-13715,Cancelled,3333.98,North,Low,2023-08-26
ORD-572180,USR-10934,Completed,4093.61,North,High,2023-05-13
ORD-572181,USR-11974,Processing,1271.2,East,Low,2023-12-25
ORD-572182,USR-14557,Completed,3214.94,South,Low,2023-10-13
ORD-572183,USR-4491,Processing,3180.34,South,Medium,2023-02-16
ORD-572184,USR-13442,Cancelled,4053.64,West,Medium,2024-03-20
ORD-572185,USR-1318,Processing,1104.67,West,High,2023-12-18
ORD-572186,USR-6344,Completed,3980.24,West,Medium,2023-12-17
ORD-572187,USR-3510,Pending,3921.8,North,High,2023-03-14
ORD-572188,USR-3234,Processing,1056.27,East,Low,2023-05-27
ORD-572189,USR-10568,Processing,1997.36,East,High,2023-02-14
ORD-572190,USR-11380,Pending,1693.73,South,Medium,2023-04-14
ORD-572191,,Completed,2101.6,West,High,2023-06-13
ORD-572192,USR-6366,Processing,967.8,East,Low,2023-11-11
ORD-572193,USR-12785,Completed,4066.96,North,High,2023-04-18
ORD-572194,USR-11525,Processing,2531.21,North,Medium,2023-06-03
ORD-572195,USR-8933,Pending,303.72,South,Low,2024-03-05
ORD-572196,USR-14379,Completed,3155.79,East,High,2023-05-06
ORD-572197,USR-7802,Pending,3690.11,South,Medium,2023-05-14
ORD-572198,USR-7714,Processing,4310.27,West,Low,2023-01-04
ORD-572199,USR-5015,Cancelled,4252.97,West,High,2023-03-22
ORD-572200,USR-5512,Cancelled,2873.67,South,High,2023-07-18
ORD-572201,USR-2679,Processing,89.54,South,Low,2023-09-20
ORD-572202,USR-8634,Completed,3384.71,East,High,2023-05-18
ORD-572203,USR-2119,Processing,2737.88,West,Medium,2023-08-07
ORD-572204,USR-11249,Processing,657.5,East,Low,2023-10-26
ORD-572205,USR-6535,Completed,4469.41,West,High,2023-07-12
ORD-572206,USR-1042,Pending,3662.8,North,High,2023-02-16
ORD-572207,USR-11018,Processing,799.51,South,High,2023-05-15
ORD-572208,USR-2249,Processing,1422.53,East,Low,2023-01-22
ORD-572209,USR-6495,Completed,1596.31,South,Medium,2023-06-11
ORD-572210,USR-4231,Completed,882.76,North,Medium,2023-02-13
ORD-572211,USR-10231,Completed,876.93,South,Medium,2023-05-22
ORD-572212,USR-9050,Cancelled,357.87,South,Low,2023-10-23
ORD-572213,USR-15232,Completed,2649.38,West,High,2023-12-05
ORD-572214,,Completed,1548.75,West,Medium,2023-12-29
ORD-572215,USR-7438,Cancelled,775.08,North,Low,2023-12-01
ORD-572216,USR-15705,Completed,1189.35,East,High,2023-07-11
ORD-572217,USR-12027,Processing,295.38,West,Low,2023-07-23
ORD-572218,USR-10213,Pending,1074.4,South,Medium,2023-12-11
ORD-572219,USR-9935,Cancelled,877.28,East,Low,2023-08-11
ORD-572220,USR-8345,Processing,2405.99,East,Medium,2023-08-17
ORD-572221,USR-2178,Processing,1842.06,South,Low,2023-10-06
ORD-572222,USR-10522,Processing,479.97,South,Low,2024-02-11
ORD-572223,USR-4203,Cancelled,3716.86,South,Medium,2023-04-07
ORD-572224,USR-1892,Completed,4265.25,North,High,2023-05-11
ORD-572225,USR-9623,Pending,1176.55,West,Low,2023-05-23
ORD-572226,USR-10269,Pending,1242.08,West,High,2023-03-18
ORD-572227,USR-5550,Cancelled,990.0,West,Medium,2023-09-20
ORD-572228,USR-11479,Completed,3043.5,North,High,2024-03-01
ORD-572229,USR-13286,Pending,1303.48,East,Medium,2024-02-16
ORD-572230,USR-6757,Pending,1867.43,West,High,2023-10-17
ORD-572231,USR-13173,Completed,440.14,South,Low,2024-02-16
ORD-572232,USR-2059,Completed,1246.95,North,High,2024-01-11
ORD-572233,USR-4832,Cancelled,1540.54,West,Low,2023-10-11
ORD-572234,,Cancelled,4006.77,West,Medium,2023-09-20
ORD-572235,USR-5385,Pending,322.95,East,Low,2023-09-12
ORD-572236,USR-8467,Pending,629.92,West,Medium,2024-01-26
ORD-572237,USR-3765,Processing,2518.37,East,Low,2023-11-06
ORD-572238,USR-2922,Cancelled,174.06,North,High,2024-03-25
ORD-572239,USR-3611,Pending,4316.6,West,High,2024-02-07
ORD-572240,USR-11725,Completed,440.54,West,Medium,2023-09-09
ORD-572241,USR-14967,Processing,2713.61,South,Low,2024-03-09
ORD-572242,USR-12474,Cancelled,2077.42,North,High,2023-10-21
ORD-572243,USR-3290,Pending,4038.94,West,Medium,2023-06-04
ORD-572244,USR-2936,Completed,2017.44,East,High,2023-10-11
ORD-572245,USR-1846,Pending,2854.68,South,Medium,2024-03-19
ORD-572246,USR-8161,Processing,3933.47,North,Medium,2024-03-03
ORD-572247,USR-2392,Completed,4007.6,East,Low,2023-12-18
ORD-572248,USR-11332,Completed,246.84,South,High,2023-11-02
ORD-572249,USR-2338,Processing,1733.6,West,High,2023-06-23
ORD-572250,USR-15227,Processing,1922.38,East,High,2023-09-08
ORD-572251,USR-5682,Cancelled,2815.66,West,High,2023-09-26
ORD-572252,USR-15727,Cancelled,3029.58,North,High,2023-01-16
ORD-572253,USR-3437,Completed,4277.95,East,Low,2023-09-19
ORD-572254,USR-4961,Processing,4333.98,South,Medium,2023-01-23
ORD-572255,USR-5398,Processing,1696.27,North,Medium,2023-06-06
ORD-572256,USR-14988,Completed,1640.89,South,Medium,2023-12-31
ORD-572257,USR-13745,Processing,1606.93,North,High,2023-09-06
ORD-572258,USR-10317,Pending,2778.06,North,High,2023-05-26
ORD-572259,USR-13077,Completed,1496.47,East,Medium,2023-11-26
ORD-572260,USR-2705,Completed,1329.43,East,Low,2023-04-28
ORD-572261,USR-2808,Completed,317.33,South,Medium,2023-11-28
ORD-572262,USR-8931,Cancelled,2776.24,East,Low,2023-08-27
ORD-572263,USR-1971,Pending,1565.09,West,Medium,2023-06-06
ORD-572264,USR-7904,Cancelled,3561.14,West,Low,2023-08-21
ORD-572265,USR-10312,Processing,1062.66,North,Low,2023-01-28
ORD-572266,USR-11106,Cancelled,3764.68,North,Low,2023-06-22
ORD-572267,USR-6336,Pending,1702.0,East,High,2023-11-28
ORD-572268,USR-5099,Cancelled,2421.77,West,Medium,2023-04-22
ORD-572269,USR-10596,Cancelled,571.23,South,High,2023-12-07
ORD-572270,USR-4102,Completed,284.16,West,Low,2024-03-12
ORD-572271,USR-14962,Cancelled,2432.38,West,Low,2023-11-30
ORD-572272,USR-10114,Completed,4173.29,East,High,2023-09-01
ORD-572273,USR-10264,Cancelled,1494.2,North,Low,2023-11-22
ORD-572274,USR-6707,Processing,2543.54,South,Medium,2024-02-28
ORD-572275,USR-12125,Completed,1988.02,East,High,2023-01-28
ORD-572276,USR-14625,Completed,1339.88,West,Medium,2024-02-18
ORD-572277,USR-11002,Pending,3955.48,North,Medium,2023-06-22
ORD-572278,USR-6118,Processing,3951.52,South,Low,2023-08-30
ORD-572279,USR-7300,Processing,3642.8,West,Medium,2024-01-07
ORD-572280,USR-12213,Pending,729.39,South,Medium,2023-08-05
ORD-572281,USR-5114,Processing,4106.85,East,High,2024-01-21
ORD-572282,USR-7661,Pending,547.54,East,High,2023-04-23
ORD-572283,USR-5545,Pending,2056.28,North,Low,2023-05-13
ORD-572284,USR-10052,Processing,4379.11,North,Low,2024-03-26
ORD-572285,USR-2807,Pending,1021.94,North,Medium,2023-08-22
ORD-572286,USR-7878,Completed,4429.57,West,Medium,2023-05-24
ORD-572287,USR-15616,Processing,3728.56,West,Low,2024-01-10
ORD-572288,USR-13837,Processing,821.16,North,Medium,2023-04-27
ORD-572289,USR-7463,Pending,3660.06,West,Medium,2023-04-04
ORD-572290,USR-7854,Completed,394.69,South,Medium,2023-09-07
ORD-572291,USR-2558,Cancelled,1405.96,South,Medium,2023-03-16
ORD-572292,USR-1407,Processing,454.64,West,High,2023-07-12
ORD-572293,USR-11474,Cancelled,3747.01,South,High,2023-03-07
ORD-572294,USR-8953,Completed,1351.73,West,Medium,2023-01-18
ORD-572295,USR-4056,Processing,2352.55,East,Low,2023-08-21
ORD-572296,USR-4647,Cancelled,160.45,North,Medium,2023-08-26
ORD-572297,USR-15848,Pending,2256.23,West,High,2023-10-25
ORD-572298,USR-10444,Pending,4436.33,North,High,2024-01-11
ORD-572299,USR-9231,Completed,1287.27,North,High,2023-04-13
ORD-572300,USR-5890,Pending,3243.62,South,Medium,2023-06-12
ORD-572301,USR-10731,Completed,1138.49,West,Medium,2023-08-23
ORD-572302,USR-3430,Completed,1774.62,West,High,2023-04-03
ORD-572303,USR-8316,Processing,3483.17,South,Low,2023-05-20
ORD-572304,USR-14931,Cancelled,4245.99,East,Low,2023-12-11
ORD-572305,,Cancelled,448.21,East,Low,2024-01-29
ORD-572306,USR-9941,Cancelled,2845.34,West,High,2023-09-28
ORD-572307,USR-10231,Pending,584.91,East,High,2023-11-16
ORD-572308,USR-10745,Processing,2696.51,North,Medium,2023-03-31
ORD-572309,USR-7030,Completed,4145.42,East,Low,2023-08-24
ORD-572310,USR-8000,Cancelled,2655.52,East,High,2023-09-24
ORD-572311,USR-15042,Processing,2550.71,South,High,2023-06-29
ORD-572312,USR-14875,Pending,248.27,West,Low,2023-02-26
ORD-572313,USR-7961,Processing,4284.74,South,Medium,2023-08-01
ORD-572314,USR-11098,Pending,1178.91,East,Medium,2024-02-10
ORD-572315,USR-1774,Cancelled,1197.28,West,High,2023-04-18
ORD-572316,USR-5780,Processing,531.6,West,High,2023-02-12
ORD-572317,USR-10015,Cancelled,2155.27,North,Low,2023-08-20
ORD-572318,USR-1759,Cancelled,2131.25,North,High,2023-11-04
ORD-572319,USR-14819,Processing,643.25,East,Low,2024-01-27
ORD-572320,USR-15835,Completed,2182.95,East,High,2023-12-14
ORD-572321,USR-1715,Processing,1769.33,East,Medium,2023-06-11
ORD-572322,USR-10296,Cancelled,4230.49,East,Low,2023-05-11
ORD-572323,USR-10011,Completed,1503.08,East,High,2023-06-20
ORD-572324,USR-15958,Pending,4268.34,East,Low,2023-10-17
ORD-572325,USR-9935,Pending,1189.92,North,Low,2023-04-30
ORD-572326,USR-14530,Processing,3599.91,South,High,2023-02-24
ORD-572327,USR-5848,Processing,2052.18,South,Medium,2023-07-10
ORD-572328,USR-3743,Cancelled,1044.31,East,High,2023-03-07
ORD-572329,USR-10711,Processing,1654.77,West,Medium,2023-07-22
ORD-572330,USR-12565,Cancelled,2206.34,South,High,2023-02-28
ORD-572331,USR-3234,Cancelled,1761.98,West,High,2023-02-24
ORD-572332,USR-12126,Pending,399.44,East,High,2023-09-26
ORD-572333,USR-2677,Cancelled,3562.56,West,High,2023-04-06
ORD-572334,USR-3552,Cancelled,2818.78,South,Medium,2023-07-17
ORD-572335,USR-9879,Cancelled,2997.92,East,Low,2023-05-12
ORD-572336,USR-5732,Processing,1440.03,South,High,2023-04-19
ORD-572337,USR-2710,Pending,4318.08,South,High,2023-06-05
ORD-572338,USR-15498,Cancelled,3480.56,South,Medium,2023-07-20
ORD-572339,USR-9974,Completed,3581.52,South,Low,2023-08-09
ORD-572340,USR-14290,Processing,3749.45,North,Low,2023-11-27
ORD-572341,USR-2653,Processing,4360.74,East,Medium,2023-03-04
ORD-572342,,Completed,3391.15,South,High,2023-03-16
ORD-572343,USR-6880,Processing,1406.75,South,Low,2023-05-31
ORD-572344,USR-5631,Pending,3449.64,East,Medium,2023-04-08
ORD-572345,USR-14677,Pending,412.34,South,High,2023-07-17
ORD-572346,USR-7615,Processing,1401.99,East,High,2023-06-03
ORD-572347,USR-1237,Completed,2519.81,East,Low,2023-10-22
ORD-572348,USR-15747,Completed,2995.02,West,High,2023-07-11
ORD-572349,USR-13034,Pending,2880.5,North,Medium,2023-01-26
ORD-572350,USR-1610,Completed,4153.37,South,Medium,2023-10-23
ORD-572351,USR-3601,Processing,2379.16,South,Low,2024-02-04
ORD-572352,USR-7000,Pending,1755.98,East,Low,2023-03-02
ORD-572353,USR-15029,Completed,4214.92,East,High,2023-07-15
ORD-572354,USR-13144,Cancelled,1076.19,East,Low,2023-12-06
ORD-572355,USR-4301,Processing,2903.36,West,High,2023-09-25
ORD-572356,,Processing,4107.71,East,Low,2023-11-28
ORD-572357,USR-10889,Processing,3950.45,West,Low,2023-11-14
ORD-572358,USR-3996,Completed,3984.73,West,High,2024-01-02
ORD-572359,USR-4918,Processing,4247.67,North,Medium,2023-12-08
ORD-572360,USR-11075,Processing,671.05,North,High,2023-12-13
ORD-572361,USR-13186,Completed,1782.33,West,High,2023-05-10
ORD-572362,USR-8750,Pending,154.5,South,Low,2023-02-16
ORD-572363,USR-13044,Completed,1939.95,North,Low,2024-02-14
ORD-572364,USR-2755,Completed,4006.34,South,Medium,2023-06-04
ORD-572365,USR-13689,Cancelled,3674.8,East,High,2023-02-12
ORD-572366,USR-11936,Pending,464.99,North,Low,2023-06-29
ORD-572367,USR-9062,Completed,3465.38,North,Medium,2023-02-14
ORD-572368,USR-6591,Pending,3278.05,East,Low,2023-08-27
ORD-572369,USR-5270,Cancelled,186.98,North,Medium,2023-12-27
ORD-572370,USR-7631,Pending,4467.25,West,High,2024-03-01
ORD-572371,USR-12168,Processing,2807.26,West,Low,2023-09-15
ORD-572372,USR-12134,Cancelled,3635.32,West,Low,2023-02-25
ORD-572373,USR-12709,Cancelled,1325.13,East,Low,2024-02-22
ORD-572374,USR-7741,Cancelled,2721.29,West,High,2023-09-09
ORD-572375,USR-15285,Cancelled,3444.29,North,Low,2023-06-22
ORD-572376,USR-14244,Completed,3125.37,East,Medium,2024-02-10
ORD-572377,USR-11210,Processing,3939.52,West,Low,2023-10-13
ORD-572378,USR-3071,Processing,2726.57,East,Medium,2023-07-11
ORD-572379,USR-5404,Pending,3839.32,West,Medium,2023-07-15
ORD-572380,USR-9901,Cancelled,2575.37,North,High,2023-09-29
ORD-572381,USR-12107,Pending,3823.74,East,Low,2023-10-08
ORD-572382,USR-12159,Processing,1482.0,West,Medium,2024-01-29
ORD-572383,USR-6055,Processing,2305.14,East,High,2023-02-22
ORD-572384,USR-15988,Completed,3902.04,East,Medium,2023-06-03
ORD-572385,USR-13288,Cancelled,2796.78,South,High,2023-05-30
ORD-572386,USR-7785,Pending,3706.58,South,Low,2023-01-13
ORD-572387,USR-10488,Processing,703.2,East,Low,2023-10-08
ORD-572388,USR-3915,Processing,2197.47,East,High,2023-03-11
ORD-572389,USR-11343,Pending,2102.24,East,Low,2023-04-30
ORD-572390,USR-3618,Processing,2844.27,North,Low,2023-10-17
ORD-572391,USR-10132,Cancelled,3141.17,West,Medium,2023-03-10
ORD-572392,USR-2605,Pending,1079.06,West,High,2023-01-07
ORD-572393,USR-5987,Pending,622.06,North,Low,2023-01-22
ORD-572394,USR-2341,Pending,612.34,East,Low,2023-11-14
ORD-572395,USR-4619,Completed,1382.82,West,High,2023-03-31
ORD-572396,USR-6085,Cancelled,3156.39,East,Low,2024-03-10
ORD-572397,USR-2582,Cancelled,3182.23,North,High,2023-07-22
ORD-572398,USR-11616,Processing,2730.34,North,Low,2023-04-03
ORD-572399,,Pending,1184.1,East,High,2023-05-22
ORD-572400,USR-8036,Pending,1248.29,East,Medium,2024-02-04
ORD-572401,USR-11164,Cancelled,3696.75,South,Medium,2023-08-16
ORD-572402,USR-11953,Pending,2564.27,South,Medium,2023-09-19
ORD-572403,,Pending,1894.5,South,Low,2023-12-13
ORD-572404,USR-15909,Completed,3223.64,South,Low,2023-09-02
ORD-572405,USR-1606,Pending,4105.61,West,Medium,2024-01-12
ORD-572406,USR-3152,Pending,3329.17,East,Low,2024-01-16
ORD-572407,USR-12023,Cancelled,1822.92,East,Medium,2023-01-01
ORD-572408,USR-14739,Pending,1917.88,East,Medium,2023-05-14
ORD-572409,USR-7336,Processing,4239.62,East,Medium,2024-03-18
ORD-572410,USR-13804,Processing,1486.81,West,Low,2023-05-14
ORD-572411,,Cancelled,1132.46,North,High,2024-01-13
ORD-572412,USR-13127,Processing,3460.93,West,Low,2023-06-16
ORD-572413,USR-2301,Completed,2308.15,West,High,2024-02-26
ORD-572414,USR-12662,Cancelled,300.24,South,High,2023-11-12
ORD-572415,USR-11913,Pending,3894.03,North,Low,2024-03-25
ORD-572416,USR-14839,Cancelled,3138.62,North,Medium,2023-05-27
ORD-572417,,Pending,995.8,East,Medium,2023-10-14
ORD-572418,USR-11533,Pending,3502.03,West,Medium,2024-01-18
ORD-572419,USR-15366,Completed,3236.14,North,High,2023-08-18
ORD-572420,USR-7943,Completed,4294.06,East,High,2023-04-15
ORD-572421,,Pending,1557.11,North,High,2023-09-07
ORD-572422,USR-3246,Completed,2597.88,West,Low,2023-08-02
ORD-572423,USR-12283,Processing,1022.13,North,Low,2023-01-12
ORD-572424,USR-8199,Completed,3103.18,East,Low,2024-01-30
ORD-572425,USR-8375,Cancelled,1598.84,South,Medium,2023-06-16
ORD-572426,USR-14041,Pending,745.17,North,High,2023-04-22
ORD-572427,USR-13530,Completed,3244.68,North,Medium,2023-11-16
ORD-572428,USR-12789,Cancelled,3571.05,North,High,2023-02-19
ORD-572429,USR-3932,Completed,164.64,South,Low,2023-09-21
ORD-572430,USR-9235,Processing,4232.19,North,Low,2023-03-26
ORD-572431,USR-15346,Cancelled,2558.37,North,Medium,2023-03-23
ORD-572432,USR-2335,Processing,3405.99,South,High,2023-05-19
ORD-572433,USR-5326,Cancelled,4369.17,West,Medium,2023-02-09
ORD-572434,USR-8227,Cancelled,2405.54,North,Medium,2024-01-24
ORD-572435,USR-7120,Cancelled,3998.6,West,Low,2023-01-11
ORD-572436,USR-3561,Cancelled,1272.13,East,High,2023-11-27
ORD-572437,USR-7959,Processing,3801.92,North,Low,2024-01-31
ORD-572438,USR-7889,Completed,2069.75,South,Medium,2023-03-29
ORD-572439,USR-10150,Cancelled,4230.58,South,Low,2023-02-07
ORD-572440,USR-4791,Completed,527.37,North,High,2023-08-09
ORD-572441,USR-10168,Completed,3357.63,South,High,2024-03-14
ORD-572442,USR-10613,Processing,201.05,East,High,2023-08-17
ORD-572443,USR-13498,Processing,3453.01,South,Medium,2023-09-30
ORD-572444,USR-13007,Processing,963.39,East,Low,2024-01-11
ORD-572445,USR-11255,Cancelled,911.84,South,High,2023-02-11
ORD-572446,USR-10222,Cancelled,81.26,East,High,2024-01-18
ORD-572447,USR-9535,Cancelled,2435.47,West,Low,2023-01-28
ORD-572448,USR-12419,Cancelled,4253.79,West,Medium,2023-09-23
ORD-572449,USR-8624,Cancelled,2225.49,South,Low,2023-04-15
ORD-572450,USR-4258,Completed,288.87,West,Low,2023-01-12
ORD-572451,USR-7548,Completed,2143.78,South,Medium,2024-01-14
ORD-572452,USR-12671,Processing,3475.64,North,High,2023-03-05
ORD-572453,,Processing,1520.23,West,High,2023-04-11
ORD-572454,USR-9040,Completed,2953.63,South,Medium,2023-04-26
ORD-572455,USR-3651,Processing,3027.33,North,Low,2023-06-19
ORD-572456,USR-5483,Completed,3954.18,West,Low,2024-03-18
ORD-572457,USR-11817,Pending,902.41,South,Medium,2023-06-19
ORD-572458,USR-15051,Pending,2491.25,North,Low,2023-06-25
ORD-572459,USR-1672,Processing,3395.1,East,Low,2023-01-27
ORD-572460,,Processing,3158.03,East,Low,2023-04-07
ORD-572461,USR-2058,Pending,184.22,West,Low,2023-06-08
ORD-572462,USR-7989,Processing,2042.9,North,Low,2023-04-28
ORD-572463,USR-5875,Completed,548.81,South,Medium,2023-07-14
ORD-572464,USR-15871,Cancelled,1052.95,East,Medium,2023-05-29
ORD-572465,USR-8369,Cancelled,2478.58,West,High,2023-11-17
ORD-572466,USR-14606,Processing,3932.31,East,Medium,2023-09-15
ORD-572467,USR-11267,Completed,1614.45,East,Medium,2023-12-14
ORD-572468,USR-10349,Completed,4373.34,South,Low,2023-09-28
ORD-572469,USR-11821,Processing,4264.39,South,Medium,2024-01-31
ORD-572470,USR-4373,Completed,609.57,West,Low,2023-01-09
ORD-572471,USR-4253,Completed,4344.17,East,High,2023-03-13
ORD-572472,USR-11702,Completed,3252.72,North,High,2023-08-14
ORD-572473,USR-5763,Pending,2248.99,North,Low,2023-08-14
ORD-572474,USR-10860,Cancelled,85.07,South,Medium,2023-04-20
ORD-572475,USR-1642,Pending,1950.12,West,Medium,2023-07-22
ORD-572476,USR-4970,Cancelled,1771.3,East,High,2023-08-23
ORD-572477,USR-2665,Processing,604.2,South,Medium,2023-11-15
ORD-572478,USR-2600,Processing,3799.18,North,Low,2023-07-06
ORD-572479,USR-15686,Completed,1522.25,North,Medium,2023-03-07
ORD-572480,USR-14348,Processing,2426.96,West,Low,2023-02-13
ORD-572481,USR-11046,Completed,3415.43,North,Medium,2023-10-15
ORD-572482,USR-1219,Completed,3323.35,South,High,2023-02-05
ORD-572483,USR-9313,Cancelled,656.23,South,Low,2023-09-14
ORD-572484,USR-12322,Cancelled,981.09,South,Low,2023-08-26
ORD-572485,USR-4231,Processing,179.33,North,High,2023-02-21
